,X,Y,type,StateCode,StateName
2298,-161.374669,58.667039,MultiPolygon,AK,Alaska
2299,-161.752577,58.552023,MultiPolygon,AK,Alaska
2300,-161.938793,58.656085,MultiPolygon,AK,Alaska
2301,-161.769008,58.776578,MultiPolygon,AK,Alaska
2302,-161.829255,59.061379,MultiPolygon,AK,Alaska
2303,-161.955224,59.36261,MultiPolygon,AK,Alaska
2304,-161.703285,59.48858,MultiPolygon,AK,Alaska
2305,-161.911409,59.740519,MultiPolygon,AK,Alaska
2306,-162.092148,59.88292,MultiPolygon,AK,Alaska
2307,-162.234548,60.091043,MultiPolygon,AK,Alaska
2308,-162.448149,60.178674,MultiPolygon,AK,Alaska
2309,-162.502918,59.997935,MultiPolygon,AK,Alaska
2310,-162.760334,59.959597,MultiPolygon,AK,Alaska
2311,-163.171105,59.844581,MultiPolygon,AK,Alaska
2312,-163.66403,59.795289,MultiPolygon,AK,Alaska
2313,-163.9324,59.806242,MultiPolygon,AK,Alaska
2314,-164.162431,59.866489,MultiPolygon,AK,Alaska
2315,-164.189816,60.02532,MultiPolygon,AK,Alaska
2316,-164.386986,60.074613,MultiPolygon,AK,Alaska
2317,-164.699171,60.29369,MultiPolygon,AK,Alaska
2318,-164.962064,60.337506,MultiPolygon,AK,Alaska
2319,-165.268773,60.578491,MultiPolygon,AK,Alaska
2320,-165.060649,60.68803,MultiPolygon,AK,Alaska
2321,-165.016834,60.890677,MultiPolygon,AK,Alaska
2322,-165.175665,60.846861,MultiPolygon,AK,Alaska
2323,-165.197573,60.972831,MultiPolygon,AK,Alaska
2324,-165.120896,61.076893,MultiPolygon,AK,Alaska
2325,-165.323543,61.170001,MultiPolygon,AK,Alaska
2326,-165.34545,61.071416,MultiPolygon,AK,Alaska
2327,-165.591913,61.109754,MultiPolygon,AK,Alaska
2328,-165.624774,61.279539,MultiPolygon,AK,Alaska
2329,-165.816467,61.301447,MultiPolygon,AK,Alaska
2330,-165.920529,61.416463,MultiPolygon,AK,Alaska
2331,-165.915052,61.558863,MultiPolygon,AK,Alaska
2332,-166.106745,61.49314,MultiPolygon,AK,Alaska
2333,-166.139607,61.630064,MultiPolygon,AK,Alaska
2334,-165.904098,61.662925,MultiPolygon,AK,Alaska
2335,-166.095791,61.81628,MultiPolygon,AK,Alaska
2336,-165.756221,61.827233,MultiPolygon,AK,Alaska
2337,-165.756221,62.013449,MultiPolygon,AK,Alaska
2338,-165.674067,62.139419,MultiPolygon,AK,Alaska
2339,-165.044219,62.539236,MultiPolygon,AK,Alaska
2340,-164.912772,62.659728,MultiPolygon,AK,Alaska
2341,-164.819664,62.637821,MultiPolygon,AK,Alaska
2342,-164.874433,62.807606,MultiPolygon,AK,Alaska
2343,-164.633448,63.097884,MultiPolygon,AK,Alaska
2344,-164.425324,63.212899,MultiPolygon,AK,Alaska
2345,-164.036462,63.262192,MultiPolygon,AK,Alaska
2346,-163.73523,63.212899,MultiPolygon,AK,Alaska
2347,-163.313505,63.037637,MultiPolygon,AK,Alaska
2348,-163.039658,63.059545,MultiPolygon,AK,Alaska
2349,-162.661749,63.22933,MultiPolygon,AK,Alaska
2350,-162.272887,63.486746,MultiPolygon,AK,Alaska
2351,-162.075717,63.514131,MultiPolygon,AK,Alaska
2352,-162.026424,63.448408,MultiPolygon,AK,Alaska
2353,-161.555408,63.448408,MultiPolygon,AK,Alaska
2354,-161.13916,63.503177,MultiPolygon,AK,Alaska
2355,-160.766728,63.771547,MultiPolygon,AK,Alaska
2356,-160.766728,63.837271,MultiPolygon,AK,Alaska
2357,-160.952944,64.08921,MultiPolygon,AK,Alaska
2358,-160.974852,64.237087,MultiPolygon,AK,Alaska
2359,-161.26513,64.395918,MultiPolygon,AK,Alaska
2360,-161.374669,64.532842,MultiPolygon,AK,Alaska
2361,-161.078914,64.494503,MultiPolygon,AK,Alaska
2362,-160.79959,64.609519,MultiPolygon,AK,Alaska
2363,-160.783159,64.719058,MultiPolygon,AK,Alaska
2364,-161.144637,64.921705,MultiPolygon,AK,Alaska
2365,-161.413007,64.762873,MultiPolygon,AK,Alaska
2366,-161.664946,64.790258,MultiPolygon,AK,Alaska
2367,-161.900455,64.702627,MultiPolygon,AK,Alaska
2368,-162.168825,64.680719,MultiPolygon,AK,Alaska
2369,-162.234548,64.620473,MultiPolygon,AK,Alaska
2370,-162.541257,64.532842,MultiPolygon,AK,Alaska
2371,-162.634365,64.384965,MultiPolygon,AK,Alaska
2372,-162.787719,64.324718,MultiPolygon,AK,Alaska
2373,-162.858919,64.49998,MultiPolygon,AK,Alaska
2374,-163.045135,64.538319,MultiPolygon,AK,Alaska
2375,-163.176582,64.401395,MultiPolygon,AK,Alaska
2376,-163.253259,64.467119,MultiPolygon,AK,Alaska
2377,-163.598306,64.565704,MultiPolygon,AK,Alaska
2378,-164.304832,64.560227,MultiPolygon,AK,Alaska
2379,-164.80871,64.450688,MultiPolygon,AK,Alaska
2380,-165.000403,64.434257,MultiPolygon,AK,Alaska
2381,-165.411174,64.49998,MultiPolygon,AK,Alaska
2382,-166.188899,64.576658,MultiPolygon,AK,Alaska
2383,-166.391546,64.636904,MultiPolygon,AK,Alaska
2384,-166.484654,64.735489,MultiPolygon,AK,Alaska
2385,-166.413454,64.872412,MultiPolygon,AK,Alaska
2386,-166.692778,64.987428,MultiPolygon,AK,Alaska
2387,-166.638008,65.113398,MultiPolygon,AK,Alaska
2388,-166.462746,65.179121,MultiPolygon,AK,Alaska
2389,-166.517516,65.337952,MultiPolygon,AK,Alaska
2390,-166.796839,65.337952,MultiPolygon,AK,Alaska
2391,-167.026871,65.381768,MultiPolygon,AK,Alaska
2392,-167.47598,65.414629,MultiPolygon,AK,Alaska
2393,-167.711489,65.496784,MultiPolygon,AK,Alaska
2394,-168.072967,65.578938,MultiPolygon,AK,Alaska
2395,-168.105828,65.682999,MultiPolygon,AK,Alaska
2396,-167.541703,65.819923,MultiPolygon,AK,Alaska
2397,-166.829701,66.049954,MultiPolygon,AK,Alaska
2398,-166.3313,66.186878,MultiPolygon,AK,Alaska
2399,-166.046499,66.110201,MultiPolygon,AK,Alaska
2400,-165.756221,66.09377,MultiPolygon,AK,Alaska
2401,-165.690498,66.203309,MultiPolygon,AK,Alaska
2402,-165.86576,66.21974,MultiPolygon,AK,Alaska
2403,-165.88219,66.312848,MultiPolygon,AK,Alaska
2404,-165.186619,66.466202,MultiPolygon,AK,Alaska
2405,-164.403417,66.581218,MultiPolygon,AK,Alaska
2406,-163.981692,66.592172,MultiPolygon,AK,Alaska
2407,-163.751661,66.553833,MultiPolygon,AK,Alaska
2408,-163.872153,66.389525,MultiPolygon,AK,Alaska
2409,-163.828338,66.274509,MultiPolygon,AK,Alaska
2410,-163.915969,66.192355,MultiPolygon,AK,Alaska
2411,-163.768091,66.060908,MultiPolygon,AK,Alaska
2412,-163.494244,66.082816,MultiPolygon,AK,Alaska
2413,-163.149197,66.060908,MultiPolygon,AK,Alaska
2414,-162.749381,66.088293,MultiPolygon,AK,Alaska
2415,-162.634365,66.039001,MultiPolygon,AK,Alaska
2416,-162.371472,66.028047,MultiPolygon,AK,Alaska
2417,-162.14144,66.077339,MultiPolygon,AK,Alaska
2418,-161.840208,66.02257,MultiPolygon,AK,Alaska
2419,-161.549931,66.241647,MultiPolygon,AK,Alaska
2420,-161.341807,66.252601,MultiPolygon,AK,Alaska
2421,-161.199406,66.208786,MultiPolygon,AK,Alaska
2422,-161.128206,66.334755,MultiPolygon,AK,Alaska
2423,-161.528023,66.395002,MultiPolygon,AK,Alaska
2424,-161.911409,66.345709,MultiPolygon,AK,Alaska
2425,-161.87307,66.510017,MultiPolygon,AK,Alaska
2426,-162.174302,66.68528,MultiPolygon,AK,Alaska
2427,-162.502918,66.740049,MultiPolygon,AK,Alaska
2428,-162.601503,66.89888,MultiPolygon,AK,Alaska
2429,-162.344087,66.937219,MultiPolygon,AK,Alaska
2430,-162.015471,66.778388,MultiPolygon,AK,Alaska
2431,-162.075717,66.652418,MultiPolygon,AK,Alaska
2432,-161.916886,66.553833,MultiPolygon,AK,Alaska
2433,-161.571838,66.438817,MultiPolygon,AK,Alaska
2434,-161.489684,66.55931,MultiPolygon,AK,Alaska
2435,-161.884024,66.718141,MultiPolygon,AK,Alaska
2436,-161.714239,67.002942,MultiPolygon,AK,Alaska
2437,-161.851162,67.052235,MultiPolygon,AK,Alaska
2438,-162.240025,66.991988,MultiPolygon,AK,Alaska
2439,-162.639842,67.008419,MultiPolygon,AK,Alaska
2440,-162.700088,67.057712,MultiPolygon,AK,Alaska
2441,-162.902735,67.008419,MultiPolygon,AK,Alaska
2442,-163.740707,67.128912,MultiPolygon,AK,Alaska
2443,-163.757138,67.254881,MultiPolygon,AK,Alaska
2444,-164.009077,67.534205,MultiPolygon,AK,Alaska
2445,-164.211724,67.638267,MultiPolygon,AK,Alaska
2446,-164.534863,67.725898,MultiPolygon,AK,Alaska
2447,-165.192096,67.966884,MultiPolygon,AK,Alaska
2448,-165.493328,68.059992,MultiPolygon,AK,Alaska
2449,-165.794559,68.081899,MultiPolygon,AK,Alaska
2450,-166.243668,68.246208,MultiPolygon,AK,Alaska
2451,-166.681824,68.339316,MultiPolygon,AK,Alaska
2452,-166.703731,68.372177,MultiPolygon,AK,Alaska
2453,-166.375115,68.42147,MultiPolygon,AK,Alaska
2454,-166.227238,68.574824,MultiPolygon,AK,Alaska
2455,-166.216284,68.881533,MultiPolygon,AK,Alaska
2456,-165.329019,68.859625,MultiPolygon,AK,Alaska
2457,-164.255539,68.930825,MultiPolygon,AK,Alaska
2458,-163.976215,68.985595,MultiPolygon,AK,Alaska
2459,-163.532583,69.138949,MultiPolygon,AK,Alaska
2460,-163.110859,69.374457,MultiPolygon,AK,Alaska
2461,-163.023228,69.609966,MultiPolygon,AK,Alaska
2462,-162.842489,69.812613,MultiPolygon,AK,Alaska
2463,-162.470057,69.982398,MultiPolygon,AK,Alaska
2464,-162.311225,70.108367,MultiPolygon,AK,Alaska
2465,-161.851162,70.311014,MultiPolygon,AK,Alaska
2466,-161.779962,70.256245,MultiPolygon,AK,Alaska
2467,-161.396576,70.239814,MultiPolygon,AK,Alaska
2468,-160.837928,70.343876,MultiPolygon,AK,Alaska
2469,-160.487404,70.453415,MultiPolygon,AK,Alaska
2470,-159.649432,70.792985,MultiPolygon,AK,Alaska
2471,-159.33177,70.809416,MultiPolygon,AK,Alaska
2472,-159.298908,70.760123,MultiPolygon,AK,Alaska
2473,-158.975769,70.798462,MultiPolygon,AK,Alaska
2474,-158.658106,70.787508,MultiPolygon,AK,Alaska
2475,-158.033735,70.831323,MultiPolygon,AK,Alaska
2476,-157.420318,70.979201,MultiPolygon,AK,Alaska
2477,-156.812377,71.285909,MultiPolygon,AK,Alaska
2478,-156.565915,71.351633,MultiPolygon,AK,Alaska
2479,-156.522099,71.296863,MultiPolygon,AK,Alaska
2480,-155.585543,71.170894,MultiPolygon,AK,Alaska
2481,-155.508865,71.083263,MultiPolygon,AK,Alaska
2482,-155.832005,70.968247,MultiPolygon,AK,Alaska
2483,-155.979882,70.96277,MultiPolygon,AK,Alaska
2484,-155.974405,70.809416,MultiPolygon,AK,Alaska
2485,-155.503388,70.858708,MultiPolygon,AK,Alaska
2486,-155.476004,70.940862,MultiPolygon,AK,Alaska
2487,-155.262403,71.017539,MultiPolygon,AK,Alaska
2488,-155.191203,70.973724,MultiPolygon,AK,Alaska
2489,-155.032372,71.148986,MultiPolygon,AK,Alaska
2490,-154.566832,70.990155,MultiPolygon,AK,Alaska
2491,-154.643509,70.869662,MultiPolygon,AK,Alaska
2492,-154.353231,70.8368,MultiPolygon,AK,Alaska
2493,-154.183446,70.7656,MultiPolygon,AK,Alaska
2494,-153.931507,70.880616,MultiPolygon,AK,Alaska
2495,-153.487874,70.886093,MultiPolygon,AK,Alaska
2496,-153.235935,70.924431,MultiPolygon,AK,Alaska
2497,-152.589656,70.886093,MultiPolygon,AK,Alaska
2498,-152.26104,70.842277,MultiPolygon,AK,Alaska
2499,-152.419871,70.606769,MultiPolygon,AK,Alaska
2500,-151.817408,70.546523,MultiPolygon,AK,Alaska
2501,-151.773592,70.486276,MultiPolygon,AK,Alaska
2502,-151.187559,70.382214,MultiPolygon,AK,Alaska
2503,-151.182082,70.431507,MultiPolygon,AK,Alaska
2504,-150.760358,70.49723,MultiPolygon,AK,Alaska
2505,-150.355064,70.491753,MultiPolygon,AK,Alaska
2506,-150.349588,70.436984,MultiPolygon,AK,Alaska
2507,-150.114079,70.431507,MultiPolygon,AK,Alaska
2508,-149.867617,70.508184,MultiPolygon,AK,Alaska
2509,-149.462323,70.519138,MultiPolygon,AK,Alaska
2510,-149.177522,70.486276,MultiPolygon,AK,Alaska
2511,-148.78866,70.404122,MultiPolygon,AK,Alaska
2512,-148.607921,70.420553,MultiPolygon,AK,Alaska
2513,-148.350504,70.305537,MultiPolygon,AK,Alaska
2514,-148.202627,70.349353,MultiPolygon,AK,Alaska
2515,-147.961642,70.316491,MultiPolygon,AK,Alaska
2516,-147.786379,70.245291,MultiPolygon,AK,Alaska
2517,-152.94018,58.026237,MultiPolygon,AK,Alaska
2518,-152.945657,57.982421,MultiPolygon,AK,Alaska
2519,-153.290705,58.048145,MultiPolygon,AK,Alaska
2520,-153.044242,58.305561,MultiPolygon,AK,Alaska
2521,-152.819688,58.327469,MultiPolygon,AK,Alaska
2522,-152.666333,58.562977,MultiPolygon,AK,Alaska
2523,-152.496548,58.354853,MultiPolygon,AK,Alaska
2524,-152.354148,58.426053,MultiPolygon,AK,Alaska
2525,-152.080301,58.311038,MultiPolygon,AK,Alaska
2526,-152.080301,58.152206,MultiPolygon,AK,Alaska
2527,-152.480117,58.130299,MultiPolygon,AK,Alaska
2528,-152.655379,58.059098,MultiPolygon,AK,Alaska
2529,-152.94018,58.026237,MultiPolygon,AK,Alaska
2530,-153.958891,57.538789,MultiPolygon,AK,Alaska
2531,-153.67409,57.670236,MultiPolygon,AK,Alaska
2532,-153.931507,57.69762,MultiPolygon,AK,Alaska
2533,-153.936983,57.812636,MultiPolygon,AK,Alaska
2534,-153.723383,57.889313,MultiPolygon,AK,Alaska
2535,-153.570028,57.834544,MultiPolygon,AK,Alaska
2536,-153.548121,57.719528,MultiPolygon,AK,Alaska
2537,-153.46049,57.796205,MultiPolygon,AK,Alaska
2538,-153.455013,57.96599,MultiPolygon,AK,Alaska
2539,-153.268797,57.889313,MultiPolygon,AK,Alaska
2540,-153.235935,57.998852,MultiPolygon,AK,Alaska
2541,-153.071627,57.933129,MultiPolygon,AK,Alaska
2542,-152.874457,57.933129,MultiPolygon,AK,Alaska
2543,-152.721103,57.993375,MultiPolygon,AK,Alaska
2544,-152.469163,57.889313,MultiPolygon,AK,Alaska
2545,-152.469163,57.599035,MultiPolygon,AK,Alaska
2546,-152.151501,57.620943,MultiPolygon,AK,Alaska
2547,-152.359625,57.42925,MultiPolygon,AK,Alaska
2548,-152.74301,57.505928,MultiPolygon,AK,Alaska
2549,-152.60061,57.379958,MultiPolygon,AK,Alaska
2550,-152.710149,57.275896,MultiPolygon,AK,Alaska
2551,-152.907319,57.325188,MultiPolygon,AK,Alaska
2552,-152.912796,57.128019,MultiPolygon,AK,Alaska
2553,-153.214027,57.073249,MultiPolygon,AK,Alaska
2554,-153.312612,56.991095,MultiPolygon,AK,Alaska
2555,-153.498828,57.067772,MultiPolygon,AK,Alaska
2556,-153.695998,56.859649,MultiPolygon,AK,Alaska
2557,-153.849352,56.837741,MultiPolygon,AK,Alaska
2558,-154.013661,56.744633,MultiPolygon,AK,Alaska
2559,-154.073907,56.969187,MultiPolygon,AK,Alaska
2560,-154.303938,56.848695,MultiPolygon,AK,Alaska
2561,-154.314892,56.919895,MultiPolygon,AK,Alaska
2562,-154.523016,56.991095,MultiPolygon,AK,Alaska
2563,-154.539447,57.193742,MultiPolygon,AK,Alaska
2564,-154.742094,57.275896,MultiPolygon,AK,Alaska
2565,-154.627078,57.511404,MultiPolygon,AK,Alaska
2566,-154.227261,57.659282,MultiPolygon,AK,Alaska
2567,-153.980799,57.648328,MultiPolygon,AK,Alaska
2568,-153.958891,57.538789,MultiPolygon,AK,Alaska
2569,-154.53397,56.602232,MultiPolygon,AK,Alaska
2570,-154.742094,56.399586,MultiPolygon,AK,Alaska
2571,-154.807817,56.432447,MultiPolygon,AK,Alaska
2572,-154.53397,56.602232,MultiPolygon,AK,Alaska
2573,-155.634835,55.923092,MultiPolygon,AK,Alaska
2574,-155.476004,55.912138,MultiPolygon,AK,Alaska
2575,-155.530773,55.704014,MultiPolygon,AK,Alaska
2576,-155.793666,55.731399,MultiPolygon,AK,Alaska
2577,-155.837482,55.802599,MultiPolygon,AK,Alaska
2578,-155.634835,55.923092,MultiPolygon,AK,Alaska
2579,-159.890418,55.28229,MultiPolygon,AK,Alaska
2580,-159.950664,55.068689,MultiPolygon,AK,Alaska
2581,-160.257373,54.893427,MultiPolygon,AK,Alaska
2582,-160.109495,55.161797,MultiPolygon,AK,Alaska
2583,-160.005433,55.134412,MultiPolygon,AK,Alaska
2584,-159.890418,55.28229,MultiPolygon,AK,Alaska
2585,-160.520266,55.358967,MultiPolygon,AK,Alaska
2586,-160.33405,55.358967,MultiPolygon,AK,Alaska
2587,-160.339527,55.249428,MultiPolygon,AK,Alaska
2588,-160.525743,55.128935,MultiPolygon,AK,Alaska
2589,-160.690051,55.211089,MultiPolygon,AK,Alaska
2590,-160.794113,55.134412,MultiPolygon,AK,Alaska
2591,-160.854359,55.320628,MultiPolygon,AK,Alaska
2592,-160.79959,55.380875,MultiPolygon,AK,Alaska
2593,-160.520266,55.358967,MultiPolygon,AK,Alaska
2594,-162.256456,54.981058,MultiPolygon,AK,Alaska
2595,-162.234548,54.893427,MultiPolygon,AK,Alaska
2596,-162.349564,54.838658,MultiPolygon,AK,Alaska
2597,-162.437195,54.931766,MultiPolygon,AK,Alaska
2598,-162.256456,54.981058,MultiPolygon,AK,Alaska
2599,-162.415287,63.634624,MultiPolygon,AK,Alaska
2600,-162.563165,63.536039,MultiPolygon,AK,Alaska
2601,-162.612457,63.62367,MultiPolygon,AK,Alaska
2602,-162.415287,63.634624,MultiPolygon,AK,Alaska
2603,-162.80415,54.488133,MultiPolygon,AK,Alaska
2604,-162.590549,54.449795,MultiPolygon,AK,Alaska
2605,-162.612457,54.367641,MultiPolygon,AK,Alaska
2606,-162.782242,54.373118,MultiPolygon,AK,Alaska
2607,-162.80415,54.488133,MultiPolygon,AK,Alaska
2608,-165.548097,54.29644,MultiPolygon,AK,Alaska
2609,-165.476897,54.181425,MultiPolygon,AK,Alaska
2610,-165.630251,54.132132,MultiPolygon,AK,Alaska
2611,-165.685021,54.252625,MultiPolygon,AK,Alaska
2612,-165.548097,54.29644,MultiPolygon,AK,Alaska
2613,-165.73979,54.15404,MultiPolygon,AK,Alaska
2614,-166.046499,54.044501,MultiPolygon,AK,Alaska
2615,-166.112222,54.121178,MultiPolygon,AK,Alaska
2616,-165.980775,54.219763,MultiPolygon,AK,Alaska
2617,-165.73979,54.15404,MultiPolygon,AK,Alaska
2618,-166.364161,60.359413,MultiPolygon,AK,Alaska
2619,-166.13413,60.397752,MultiPolygon,AK,Alaska
2620,-166.084837,60.326552,MultiPolygon,AK,Alaska
2621,-165.88219,60.342983,MultiPolygon,AK,Alaska
2622,-165.685021,60.277259,MultiPolygon,AK,Alaska
2623,-165.646682,59.992458,MultiPolygon,AK,Alaska
2624,-165.750744,59.89935,MultiPolygon,AK,Alaska
2625,-166.00816,59.844581,MultiPolygon,AK,Alaska
2626,-166.062929,59.745996,MultiPolygon,AK,Alaska
2627,-166.440838,59.855535,MultiPolygon,AK,Alaska
2628,-166.6161,59.850058,MultiPolygon,AK,Alaska
2629,-166.994009,59.992458,MultiPolygon,AK,Alaska
2630,-167.125456,59.992458,MultiPolygon,AK,Alaska
2631,-167.344534,60.074613,MultiPolygon,AK,Alaska
2632,-167.421211,60.206059,MultiPolygon,AK,Alaska
2633,-167.311672,60.238921,MultiPolygon,AK,Alaska
2634,-166.93924,60.206059,MultiPolygon,AK,Alaska
2635,-166.763978,60.310121,MultiPolygon,AK,Alaska
2636,-166.577762,60.321075,MultiPolygon,AK,Alaska
2637,-166.495608,60.392275,MultiPolygon,AK,Alaska
2638,-166.364161,60.359413,MultiPolygon,AK,Alaska
2639,-166.375115,54.01164,MultiPolygon,AK,Alaska
2640,-166.210807,53.934962,MultiPolygon,AK,Alaska
2641,-166.5449,53.748746,MultiPolygon,AK,Alaska
2642,-166.539423,53.715885,MultiPolygon,AK,Alaska
2643,-166.117699,53.852808,MultiPolygon,AK,Alaska
2644,-166.112222,53.776131,MultiPolygon,AK,Alaska
2645,-166.282007,53.683023,MultiPolygon,AK,Alaska
2646,-166.555854,53.622777,MultiPolygon,AK,Alaska
2647,-166.583239,53.529669,MultiPolygon,AK,Alaska
2648,-166.878994,53.431084,MultiPolygon,AK,Alaska
2649,-167.13641,53.425607,MultiPolygon,AK,Alaska
2650,-167.306195,53.332499,MultiPolygon,AK,Alaska
2651,-167.623857,53.250345,MultiPolygon,AK,Alaska
2652,-167.793643,53.337976,MultiPolygon,AK,Alaska
2653,-167.459549,53.442038,MultiPolygon,AK,Alaska
2654,-167.355487,53.425607,MultiPolygon,AK,Alaska
2655,-167.103548,53.513238,MultiPolygon,AK,Alaska
2656,-167.163794,53.611823,MultiPolygon,AK,Alaska
2657,-167.021394,53.715885,MultiPolygon,AK,Alaska
2658,-166.807793,53.666592,MultiPolygon,AK,Alaska
2659,-166.785886,53.732316,MultiPolygon,AK,Alaska
2660,-167.015917,53.754223,MultiPolygon,AK,Alaska
2661,-167.141887,53.825424,MultiPolygon,AK,Alaska
2662,-167.032348,53.945916,MultiPolygon,AK,Alaska
2663,-166.643485,54.017116,MultiPolygon,AK,Alaska
2664,-166.561331,53.880193,MultiPolygon,AK,Alaska
2665,-166.375115,54.01164,MultiPolygon,AK,Alaska
2666,-168.790446,53.157237,MultiPolygon,AK,Alaska
2667,-168.40706,53.34893,MultiPolygon,AK,Alaska
2668,-168.385152,53.431084,MultiPolygon,AK,Alaska
2669,-168.237275,53.524192,MultiPolygon,AK,Alaska
2670,-168.007243,53.568007,MultiPolygon,AK,Alaska
2671,-167.886751,53.518715,MultiPolygon,AK,Alaska
2672,-167.842935,53.387268,MultiPolygon,AK,Alaska
2673,-168.270136,53.244868,MultiPolygon,AK,Alaska
2674,-168.500168,53.036744,MultiPolygon,AK,Alaska
2675,-168.686384,52.965544,MultiPolygon,AK,Alaska
2676,-168.790446,53.157237,MultiPolygon,AK,Alaska
2677,-169.74891,52.894344,MultiPolygon,AK,Alaska
2678,-169.705095,52.795759,MultiPolygon,AK,Alaska
2679,-169.962511,52.790282,MultiPolygon,AK,Alaska
2680,-169.989896,52.856005,MultiPolygon,AK,Alaska
2681,-169.74891,52.894344,MultiPolygon,AK,Alaska
2682,-170.148727,57.221127,MultiPolygon,AK,Alaska
2683,-170.28565,57.128019,MultiPolygon,AK,Alaska
2684,-170.313035,57.221127,MultiPolygon,AK,Alaska
2685,-170.148727,57.221127,MultiPolygon,AK,Alaska
2686,-170.669036,52.697174,MultiPolygon,AK,Alaska
2687,-170.603313,52.604066,MultiPolygon,AK,Alaska
2688,-170.789529,52.538343,MultiPolygon,AK,Alaska
2689,-170.816914,52.636928,MultiPolygon,AK,Alaska
2690,-170.669036,52.697174,MultiPolygon,AK,Alaska
2691,-171.742517,63.716778,MultiPolygon,AK,Alaska
2692,-170.94836,63.5689,MultiPolygon,AK,Alaska
2693,-170.488297,63.69487,MultiPolygon,AK,Alaska
2694,-170.280174,63.683916,MultiPolygon,AK,Alaska
2695,-170.093958,63.612716,MultiPolygon,AK,Alaska
2696,-170.044665,63.492223,MultiPolygon,AK,Alaska
2697,-169.644848,63.4265,MultiPolygon,AK,Alaska
2698,-169.518879,63.366254,MultiPolygon,AK,Alaska
2699,-168.99857,63.338869,MultiPolygon,AK,Alaska
2700,-168.686384,63.295053,MultiPolygon,AK,Alaska
2701,-168.856169,63.147176,MultiPolygon,AK,Alaska
2702,-169.108108,63.180038,MultiPolygon,AK,Alaska
2703,-169.376478,63.152653,MultiPolygon,AK,Alaska
2704,-169.513402,63.08693,MultiPolygon,AK,Alaska
2705,-169.639372,62.939052,MultiPolygon,AK,Alaska
2706,-169.831064,63.075976,MultiPolygon,AK,Alaska
2707,-170.055619,63.169084,MultiPolygon,AK,Alaska
2708,-170.263743,63.180038,MultiPolygon,AK,Alaska
2709,-170.362328,63.2841,MultiPolygon,AK,Alaska
2710,-170.866206,63.415546,MultiPolygon,AK,Alaska
2711,-171.101715,63.421023,MultiPolygon,AK,Alaska
2712,-171.463193,63.306007,MultiPolygon,AK,Alaska
2713,-171.73704,63.366254,MultiPolygon,AK,Alaska
2714,-171.852055,63.486746,MultiPolygon,AK,Alaska
2715,-171.742517,63.716778,MultiPolygon,AK,Alaska
2716,-172.432611,52.390465,MultiPolygon,AK,Alaska
2717,-172.41618,52.275449,MultiPolygon,AK,Alaska
2718,-172.607873,52.253542,MultiPolygon,AK,Alaska
2719,-172.569535,52.352127,MultiPolygon,AK,Alaska
2720,-172.432611,52.390465,MultiPolygon,AK,Alaska
2721,-173.626584,52.14948,MultiPolygon,AK,Alaska
2722,-173.495138,52.105664,MultiPolygon,AK,Alaska
2723,-173.122706,52.111141,MultiPolygon,AK,Alaska
2724,-173.106275,52.07828,MultiPolygon,AK,Alaska
2725,-173.549907,52.028987,MultiPolygon,AK,Alaska
2726,-173.626584,52.14948,MultiPolygon,AK,Alaska
2727,-174.322156,52.280926,MultiPolygon,AK,Alaska
2728,-174.327632,52.379511,MultiPolygon,AK,Alaska
2729,-174.185232,52.41785,MultiPolygon,AK,Alaska
2730,-173.982585,52.319265,MultiPolygon,AK,Alaska
2731,-174.059262,52.226157,MultiPolygon,AK,Alaska
2732,-174.179755,52.231634,MultiPolygon,AK,Alaska
2733,-174.141417,52.127572,MultiPolygon,AK,Alaska
2734,-174.333109,52.116618,MultiPolygon,AK,Alaska
2735,-174.738403,52.007079,MultiPolygon,AK,Alaska
2736,-174.968435,52.039941,MultiPolygon,AK,Alaska
2737,-174.902711,52.116618,MultiPolygon,AK,Alaska
2738,-174.656249,52.105664,MultiPolygon,AK,Alaska
2739,-174.322156,52.280926,MultiPolygon,AK,Alaska
2740,-176.469116,51.853725,MultiPolygon,AK,Alaska
2741,-176.288377,51.870156,MultiPolygon,AK,Alaska
2742,-176.288377,51.744186,MultiPolygon,AK,Alaska
2743,-176.518409,51.760617,MultiPolygon,AK,Alaska
2744,-176.80321,51.61274,MultiPolygon,AK,Alaska
2745,-176.912748,51.80991,MultiPolygon,AK,Alaska
2746,-176.792256,51.815386,MultiPolygon,AK,Alaska
2747,-176.775825,51.963264,MultiPolygon,AK,Alaska
2748,-176.627947,51.968741,MultiPolygon,AK,Alaska
2749,-176.627947,51.859202,MultiPolygon,AK,Alaska
2750,-176.469116,51.853725,MultiPolygon,AK,Alaska
2751,-177.153734,51.946833,MultiPolygon,AK,Alaska
2752,-177.044195,51.897541,MultiPolygon,AK,Alaska
2753,-177.120872,51.727755,MultiPolygon,AK,Alaska
2754,-177.274226,51.678463,MultiPolygon,AK,Alaska
2755,-177.279703,51.782525,MultiPolygon,AK,Alaska
2756,-177.153734,51.946833,MultiPolygon,AK,Alaska
2757,-178.123152,51.919448,MultiPolygon,AK,Alaska
2758,-177.953367,51.913971,MultiPolygon,AK,Alaska
2759,-177.800013,51.793479,MultiPolygon,AK,Alaska
2760,-177.964321,51.651078,MultiPolygon,AK,Alaska
2761,-178.123152,51.919448,MultiPolygon,AK,Alaska
2762,-109.080842,45.002073,Polygon,WY,Wyoming
2763,-105.91517,45.002073,Polygon,WY,Wyoming
